12504,2013/11/30,410,0
12525,2013/11/30,440,0
12551,2013/11/30,870,0
12578,2013/11/30,870,0
12604,2013/11/30,1070,0
12631,2013/11/30,1070,0
12656,2013/11/30,1130,0
12682,2013/11/30,730,0
12705,2013/11/30,440,0
27235,2013/11/30,870,0
77901,2013/11/30,870,0
77928,2013/11/30,1070,0
144666,2013/11/30,1070,0
10730,2013/12/01,1070,1
10753,2013/12/01,1070,1
10776,2013/12/01,850,1
10803,2013/12/01,850,1
10829,2013/12/01,1030,0
10854,2013/12/01,400,1
10872,2013/12/01,720,1
10898,2013/12/01,720,0
10923,2013/12/01,410,1
10949,2013/12/01,440,1
10976,2013/12/01,440,1
11002,2013/12/01,1030,0
11027,2013/12/01,720,0
11045,2013/12/01,440,1
11071,2013/12/01,720,0
11096,2013/12/01,410,1
11122,2013/12/01,860,0
11149,2013/12/01,850,0
11175,2013/12/01,1030,0
11200,2013/12/01,400,0
11218,2013/12/01,850,0
11244,2013/12/01,720,0
11269,2013/12/01,800,0
11294,2013/12/01,860,0
11321,2013/12/01,850,0
11346,2013/12/01,1030,0
11371,2013/12/01,630,0
11389,2013/12/01,860,0
11415,2013/12/01,800,0
11440,2013/12/01,410,0
11465,2013/12/01,1070,0
11492,2013/12/01,440,0
11517,2013/12/01,780,0
11543,2013/12/01,410,0
11566,2013/12/01,780,0
11592,2013/12/01,960,0
11619,2013/12/01,1070,0
11645,2013/12/01,1130,0
11672,2013/12/01,1130,0
11746,2013/12/01,870,0
11772,2013/12/01,410,0
11922,2013/12/01,960,0
11948,2013/12/01,870,0
11972,2013/12/01,960,0
11996,2013/12/01,960,0
12023,2013/12/01,1070,0
12048,2013/12/01,1130,1
12071,2013/12/01,410,1
12090,2013/12/01,780,0
12111,2013/12/01,780,0
12132,2013/12/01,780,0
12153,2013/12/01,440,0
12174,2013/12/01,440,0
12194,2013/12/01,440,0
12214,2013/12/01,410,0
12232,2013/12/01,440,0
12253,2013/12/01,410,0
12274,2013/12/01,870,0
12294,2013/12/01,440,1
12315,2013/12/01,780,0
12335,2013/12/01,1130,0
12374,2013/12/01,960,0
12395,2013/12/01,870,0
12416,2013/12/01,410,0
12437,2013/12/01,1070,0
12458,2013/12/01,1070,0
12480,2013/12/01,1130,0
12504,2013/12/01,730,0
12525,2013/12/01,440,0
12551,2013/12/01,870,0
12578,2013/12/01,870,0
12604,2013/12/01,1070,0
12631,2013/12/01,1070,0
12656,2013/12/01,1130,0
12682,2013/12/01,730,0
12705,2013/12/01,440,0
27235,2013/12/01,870,0
77901,2013/12/01,870,0
77928,2013/12/01,1070,0
144666,2013/12/01,1070,0
211017,2013/12/01,1130,0
10730,2013/12/02,1070,1
10753,2013/12/02,1070,1
10776,2013/12/02,850,1
10803,2013/12/02,850,1
10829,2013/12/02,1030,0
10854,2013/12/02,400,1
10872,2013/12/02,720,1
10898,2013/12/02,720,0
10923,2013/12/02,410,1
10949,2013/12/02,440,1
10976,2013/12/02,440,1
11002,2013/12/02,1030,0
11027,2013/12/02,630,0
11045,2013/12/02,440,1
11071,2013/12/02,720,0
11096,2013/12/02,410,1
11122,2013/12/02,860,0
11149,2013/12/02,850,0
11175,2013/12/02,1030,0
11200,2013/12/02,400,0
11218,2013/12/02,850,0
11244,2013/12/02,720,0
11269,2013/12/02,800,0
11294,2013/12/02,860,0
11321,2013/12/02,850,0
11346,2013/12/02,1030,0
11371,2013/12/02,630,0
11389,2013/12/02,860,0
11415,2013/12/02,800,0
11440,2013/12/02,410,0
11465,2013/12/02,1070,0
11492,2013/12/02,440,0
11517,2013/12/02,780,0
11543,2013/12/02,410,0
11566,2013/12/02,780,0
11592,2013/12/02,960,0
11619,2013/12/02,1070,0
11645,2013/12/02,1130,0
11672,2013/12/02,1130,0
11697,2013/12/02,1130,0
11723,2013/12/02,1130,0
11746,2013/12/02,870,0
11772,2013/12/02,410,0
11799,2013/12/02,960,0
11825,2013/12/02,1020,0
11852,2013/12/02,1070,0
11877,2013/12/02,1130,1
11902,2013/12/02,730,0
11922,2013/12/02,960,0
11948,2013/12/02,870,0
11972,2013/12/02,960,0
11996,2013/12/02,960,0
12023,2013/12/02,1070,0
12048,2013/12/02,1130,1
12071,2013/12/02,410,1
12090,2013/12/02,780,0
12111,2013/12/02,780,0
12132,2013/12/02,780,0
12153,2013/12/02,440,0
12174,2013/12/02,440,0
12194,2013/12/02,440,0
12214,2013/12/02,410,0
12232,2013/12/02,440,0
12253,2013/12/02,410,0
12274,2013/12/02,870,0
12294,2013/12/02,440,1
12315,2013/12/02,780,0
12335,2013/12/02,1130,0
12355,2013/12/02,870,0
12374,2013/12/02,960,0
12395,2013/12/02,870,0
12416,2013/12/02,410,0
12437,2013/12/02,1070,0
12458,2013/12/02,1070,0
12480,2013/12/02,1130,0
12504,2013/12/02,730,0
12525,2013/12/02,440,0
12551,2013/12/02,870,0
12578,2013/12/02,870,0
12604,2013/12/02,1070,0
12631,2013/12/02,1070,0
12656,2013/12/02,1130,0
12682,2013/12/02,730,0
12705,2013/12/02,440,0
27235,2013/12/02,870,0
77901,2013/12/02,870,0
77928,2013/12/02,1070,0
144666,2013/12/02,1070,0
211017,2013/12/02,1130,0
277665,2013/12/02,1130,0
10776,2013/12/03,1070,1
10803,2013/12/03,860,1
10829,2013/12/03,1030,0
10854,2013/12/03,850,1
10872,2013/12/03,850,0
10898,2013/12/03,720,0
10923,2013/12/03,410,1
10949,2013/12/03,440,1
10976,2013/12/03,440,1
11002,2013/12/03,1030,0
11027,2013/12/03,400,0
11045,2013/12/03,440,1
11071,2013/12/03,410,1
11096,2013/12/03,410,1
11122,2013/12/03,440,1
11149,2013/12/03,440,1
11175,2013/12/03,1030,0
11200,2013/12/03,400,0
11244,2013/12/03,410,1
11269,2013/12/03,410,1
11294,2013/12/03,440,1
11321,2013/12/03,440,1
11346,2013/12/03,850,0
11371,2013/12/03,400,0
11389,2013/12/03,440,1
11415,2013/12/03,410,1
11440,2013/12/03,410,0
11465,2013/12/03,440,0
11492,2013/12/03,440,0
11517,2013/12/03,440,1
11543,2013/12/03,410,0
11566,2013/12/03,780,0
11592,2013/12/03,960,0
11619,2013/12/03,1070,0
11645,2013/12/03,1130,0
11672,2013/12/03,1130,0
11697,2013/12/03,1130,0
11723,2013/12/03,1070,0
11746,2013/12/03,870,0
11772,2013/12/03,410,0
11799,2013/12/03,960,0
11825,2013/12/03,1070,0
11852,2013/12/03,1070,0
11877,2013/12/03,1130,1
11902,2013/12/03,730,0
11922,2013/12/03,960,0
11948,2013/12/03,870,0
11972,2013/12/03,960,0
11996,2013/12/03,960,0
12023,2013/12/03,1070,0
12048,2013/12/03,1130,1
12071,2013/12/03,410,1
12090,2013/12/03,780,0
12111,2013/12/03,780,0
12132,2013/12/03,780,0
12153,2013/12/03,440,0
12174,2013/12/03,440,0
12194,2013/12/03,440,0
12214,2013/12/03,410,0
12232,2013/12/03,440,0
12253,2013/12/03,410,0
12274,2013/12/03,870,0
12294,2013/12/03,680,0
12315,2013/12/03,780,0
12335,2013/12/03,1130,0
12355,2013/12/03,870,0
12374,2013/12/03,960,0
12395,2013/12/03,870,0
12416,2013/12/03,410,0
12437,2013/12/03,1070,0
12458,2013/12/03,1070,0
12480,2013/12/03,1130,0
12504,2013/12/03,730,0
12525,2013/12/03,440,0
12551,2013/12/03,870,0
12578,2013/12/03,870,0
12604,2013/12/03,1070,0
12631,2013/12/03,1070,0
12656,2013/12/03,1130,0
12682,2013/12/03,730,0
12705,2013/12/03,440,0
27235,2013/12/03,870,0
77901,2013/12/03,870,0
77928,2013/12/03,1070,0
144666,2013/12/03,1070,0
211017,2013/12/03,1130,0
277665,2013/12/03,1130,0
345418,2013/12/03,1130,0
10776,2013/12/04,1070,1
10803,2013/12/04,860,1
10829,2013/12/04,1030,0
10854,2013/12/04,850,1
10872,2013/12/04,850,0
10898,2013/12/04,720,0
10923,2013/12/04,410,1
10949,2013/12/04,850,0
10976,2013/12/04,850,0
11002,2013/12/04,1030,0
11027,2013/12/04,400,0
11045,2013/12/04,440,1
11071,2013/12/04,410,1
11096,2013/12/04,410,1
11122,2013/12/04,440,1
11149,2013/12/04,440,1
11175,2013/12/04,1030,0
11200,2013/12/04,400,0
11218,2013/12/04,440,1
11244,2013/12/04,410,1
11269,2013/12/04,410,1
11294,2013/12/04,440,1
11321,2013/12/04,440,1
11346,2013/12/04,850,0
11371,2013/12/04,400,0
11389,2013/12/04,440,1
11415,2013/12/04,410,1
11440,2013/12/04,410,0
11465,2013/12/04,440,0
11492,2013/12/04,440,0
11517,2013/12/04,440,1
11543,2013/12/04,410,0
11566,2013/12/04,780,0
11592,2013/12/04,960,0
11619,2013/12/04,1070,0
11645,2013/12/04,1130,0
11672,2013/12/04,1130,0
11697,2013/12/04,1130,0
11723,2013/12/04,1070,0
11746,2013/12/04,870,0
11772,2013/12/04,870,0
11799,2013/12/04,960,0
11825,2013/12/04,1070,0
11852,2013/12/04,1130,0
11877,2013/12/04,1130,1
11902,2013/12/04,730,0
11922,2013/12/04,960,0
11948,2013/12/04,870,0
11972,2013/12/04,960,0
11996,2013/12/04,960,0
12023,2013/12/04,1070,0
12048,2013/12/04,1130,1
12071,2013/12/04,410,1
12090,2013/12/04,780,0
12111,2013/12/04,780,0
12132,2013/12/04,780,0
12153,2013/12/04,440,0
12174,2013/12/04,440,0
12194,2013/12/04,440,0
12214,2013/12/04,410,0
12232,2013/12/04,440,0
12253,2013/12/04,410,0
12274,2013/12/04,870,0
12294,2013/12/04,680,0
12315,2013/12/04,780,0
12335,2013/12/04,1130,0
12355,2013/12/04,870,0
12374,2013/12/04,960,0
12395,2013/12/04,870,0
12416,2013/12/04,410,0
12437,2013/12/04,1070,0
12458,2013/12/04,1070,0
12480,2013/12/04,1130,0
12504,2013/12/04,730,0
12525,2013/12/04,440,0
12551,2013/12/04,870,0
12578,2013/12/04,870,0
12604,2013/12/04,1070,0
12631,2013/12/04,1070,0
12656,2013/12/04,1130,0
12705,2013/12/04,440,0
27235,2013/12/04,870,0
77901,2013/12/04,870,0
77928,2013/12/04,1070,0
211017,2013/12/04,1130,0
277665,2013/12/04,1130,0
345418,2013/12/04,1130,0
412416,2013/12/04,1130,0
12682,2013/12/04,730,0
144666,2013/12/04,1070,0
10829,2013/12/05,990,1
10898,2013/12/05,660,1
10923,2013/12/05,660,1
10949,2013/12/05,780,1
10976,2013/12/05,780,1
11002,2013/12/05,990,1
11027,2013/12/05,380,1
11045,2013/12/05,440,1
11071,2013/12/05,410,1
11096,2013/12/05,410,1
11149,2013/12/05,440,1
11175,2013/12/05,990,1
11200,2013/12/05,380,1
11218,2013/12/05,440,1
11244,2013/12/05,410,1
11269,2013/12/05,410,1
11294,2013/12/05,440,1
11321,2013/12/05,440,1
11346,2013/12/05,810,1
11371,2013/12/05,380,1
11415,2013/12/05,410,1
11440,2013/12/05,410,0
11465,2013/12/05,440,0
11492,2013/12/05,440,0
11517,2013/12/05,440,1
11543,2013/12/05,410,0
11566,2013/12/05,780,0
11592,2013/12/05,870,0
11723,2013/12/05,1070,0
11746,2013/12/05,870,0
11772,2013/12/05,410,0
11799,2013/12/05,960,0
11825,2013/12/05,1070,0
11852,2013/12/05,1130,0
11877,2013/12/05,1130,1
11902,2013/12/05,730,0
11922,2013/12/05,960,0
11972,2013/12/05,1070,0
11996,2013/12/05,960,0
12023,2013/12/05,1070,0
12048,2013/12/05,1130,1
12071,2013/12/05,410,1
12090,2013/12/05,780,0
12111,2013/12/05,780,0
12132,2013/12/05,780,0
12153,2013/12/05,440,0
12174,2013/12/05,440,0
12194,2013/12/05,440,0
12214,2013/12/05,410,0
12232,2013/12/05,440,0
12253,2013/12/05,410,0
12274,2013/12/05,870,0
12294,2013/12/05,680,0
12315,2013/12/05,780,0
12335,2013/12/05,1130,0
12355,2013/12/05,870,0
12374,2013/12/05,960,0
12395,2013/12/05,870,0
12416,2013/12/05,410,0
12437,2013/12/05,1070,0
12458,2013/12/05,1070,0
12480,2013/12/05,1130,0
12504,2013/12/05,730,0
12525,2013/12/05,440,0
12551,2013/12/05,870,0
12578,2013/12/05,870,0
12604,2013/12/05,1070,0
12631,2013/12/05,1070,0
12656,2013/12/05,1130,0
12682,2013/12/05,730,0
12705,2013/12/05,440,0
27235,2013/12/05,870,0
77901,2013/12/05,870,0
77928,2013/12/05,1070,0
144666,2013/12/05,1070,0
211017,2013/12/05,1130,0
277665,2013/12/05,1130,0
345418,2013/12/05,1130,0
412416,2013/12/05,1130,0
626179,2013/12/05,1130,0
10854,2013/12/05,960,1
10872,2013/12/05,820,1
11122,2013/12/05,440,1
11389,2013/12/05,440,1
11619,2013/12/05,1070,0
11645,2013/12/05,1130,0
11672,2013/12/05,1130,0
11697,2013/12/05,1130,0
11948,2013/12/05,870,0
10829,2013/12/06,990,1
10854,2013/12/06,960,1
10872,2013/12/06,960,1
10898,2013/12/06,780,1
10923,2013/12/06,660,1
10949,2013/12/06,960,1
10976,2013/12/06,780,1
11002,2013/12/06,990,1
11027,2013/12/06,380,1
11045,2013/12/06,440,1
11071,2013/12/06,410,1
11096,2013/12/06,410,1
11122,2013/12/06,440,1
11149,2013/12/06,440,1
11200,2013/12/06,380,1
11218,2013/12/06,440,1
11269,2013/12/06,410,1
11294,2013/12/06,440,1
11321,2013/12/06,440,1
11346,2013/12/06,810,1
11371,2013/12/06,380,1
11389,2013/12/06,440,1
11440,2013/12/06,410,0
11492,2013/12/06,440,0
11517,2013/12/06,440,1
11543,2013/12/06,410,0
11566,2013/12/06,780,0
11619,2013/12/06,1070,0
11645,2013/12/06,1130,0
11672,2013/12/06,1130,0
11697,2013/12/06,1130,0
11746,2013/12/06,870,0
11772,2013/12/06,410,0
11799,2013/12/06,1070,0
11825,2013/12/06,1070,0
11852,2013/12/06,1130,0
11877,2013/12/06,1130,1
11902,2013/12/06,730,0
11922,2013/12/06,960,0
11948,2013/12/06,870,0
11972,2013/12/06,1070,0
11996,2013/12/06,960,0
12023,2013/12/06,1070,0
12048,2013/12/06,1130,1
12071,2013/12/06,410,1
12090,2013/12/06,780,0
12111,2013/12/06,780,0
12132,2013/12/06,870,0
12153,2013/12/06,440,0
12174,2013/12/06,440,0
12194,2013/12/06,440,0
12214,2013/12/06,410,0
12232,2013/12/06,440,0
12253,2013/12/06,410,0
12274,2013/12/06,870,0
12294,2013/12/06,680,0
12315,2013/12/06,780,0
12335,2013/12/06,1130,0
12355,2013/12/06,870,0
12374,2013/12/06,960,0
12395,2013/12/06,870,0
12416,2013/12/06,410,0
12437,2013/12/06,1070,0
12458,2013/12/06,1070,0
12480,2013/12/06,1130,0
12504,2013/12/06,730,0
12525,2013/12/06,440,0
12551,2013/12/06,870,0
12578,2013/12/06,870,0
12604,2013/12/06,1070,0
12631,2013/12/06,1070,0
12656,2013/12/06,1130,0
12682,2013/12/06,730,0
12705,2013/12/06,440,0
27235,2013/12/06,870,0
77901,2013/12/06,870,0
77928,2013/12/06,1070,0
144666,2013/12/06,1070,0
211017,2013/12/06,1130,0
277665,2013/12/06,1130,0
345418,2013/12/06,1130,0
412416,2013/12/06,1130,0
626179,2013/12/06,1130,0
735808,2013/12/06,1130,0
10898,2013/12/08,780,1
10923,2013/12/08,780,1
10949,2013/12/08,960,1
11045,2013/12/08,660,1
11096,2013/12/08,410,1
11149,2013/12/08,440,1
11269,2013/12/08,410,1
11321,2013/12/08,440,1
11389,2013/12/08,440,1
11415,2013/12/08,410,1
11465,2013/12/08,440,0
11543,2013/12/08,410,0
11592,2013/12/08,870,0
11619,2013/12/08,1070,0
11645,2013/12/08,1130,0
11672,2013/12/08,1070,0
11697,2013/12/08,1130,0
11723,2013/12/08,1070,0
11746,2013/12/08,870,0
11799,2013/12/08,1070,0
11852,2013/12/08,1130,0
11877,2013/12/08,1130,1
11902,2013/12/08,730,0
11922,2013/12/08,960,0
11948,2013/12/08,780,0
11972,2013/12/08,1070,0
12023,2013/12/08,1070,0
12048,2013/12/08,1130,1
12090,2013/12/08,780,0
12111,2013/12/08,780,0
12153,2013/12/08,440,0
12194,2013/12/08,440,0
12214,2013/12/08,410,0
12232,2013/12/08,570,0
12253,2013/12/08,410,0
12294,2013/12/08,1070,0
12315,2013/12/08,780,0
12335,2013/12/08,1130,0
12355,2013/12/08,870,0
12374,2013/12/08,960,0
12395,2013/12/08,870,0
12416,2013/12/08,410,0
12437,2013/12/08,1020,0
12458,2013/12/08,1070,0
12480,2013/12/08,1130,0
12504,2013/12/08,730,0
12525,2013/12/08,440,0
12551,2013/12/08,870,0
12578,2013/12/08,870,0
12604,2013/12/08,1070,0
12631,2013/12/08,1070,0
12656,2013/12/08,1130,0
12682,2013/12/08,730,0
12705,2013/12/08,440,0
27235,2013/12/08,870,0
77901,2013/12/08,870,0
77928,2013/12/08,1070,0
144666,2013/12/08,1070,0
211017,2013/12/08,1130,0
277665,2013/12/08,1130,0
345418,2013/12/08,1130,0
412416,2013/12/08,1130,0
626179,2013/12/08,1130,0
735808,2013/12/08,1130,0
831321,2013/12/08,1130,0
831348,2013/12/08,1130,0
10923,2013/12/09,960,1
10949,2013/12/09,960,1
10976,2013/12/09,780,1
11002,2013/12/09,990,1
11096,2013/12/09,410,1
11122,2013/12/09,440,1
11200,2013/12/09,380,1
11371,2013/12/09,380,1
11389,2013/12/09,440,1
11415,2013/12/09,410,1
11440,2013/12/09,410,0
11465,2013/12/09,440,0
11645,2013/12/09,1130,0
11672,2013/12/09,1070,0
11799,2013/12/09,960,0
11825,2013/12/09,1070,0
11852,2013/12/09,1130,0
11877,2013/12/09,1130,1
11902,2013/12/09,730,0
11948,2013/12/09,780,0
11996,2013/12/09,960,0
12023,2013/12/09,1070,0
12071,2013/12/09,410,1
12090,2013/12/09,780,0
12194,2013/12/09,440,0
12214,2013/12/09,410,0
12253,2013/12/09,410,0
12274,2013/12/09,870,0
12335,2013/12/09,1130,0
12395,2013/12/09,870,0
12416,2013/12/09,410,0
12437,2013/12/09,1020,0
12458,2013/12/09,1070,0
12480,2013/12/09,1130,0
12525,2013/12/09,440,0
12551,2013/12/09,870,0
12578,2013/12/09,870,0
12604,2013/12/09,960,0
12631,2013/12/09,1070,0
12656,2013/12/09,1130,0
12682,2013/12/09,730,0
12705,2013/12/09,440,0
27235,2013/12/09,870,0
77901,2013/12/09,870,0
77928,2013/12/09,1070,0
